Name,Centrality,Community,node_id
7月5号前刷到，中考、高考、考研上岸、升职加薪…好运降临！,17,11,3831
女童内裤印yinjing，家长质疑擦边网友举报，商家：是设计师名字,1,11,3832
姜萍数学成绩猜想：源起王老师要读博？？？笑鼠,1,11,3833
B站十万粉丝的物理老师赚了多少钱？,1,11,3834
迟来的道歉！赵小棠认为伤彼此最痛的是母女，换位思考后与妈妈拥抱和解-,1,11,3835
【陶慧敏】好戏看浙里·越剧季第7期：萌娃唱越剧,1,11,3836
监考老师一个人在家,1,11,3837
拿到录取通知书后朋友圈就这样发！,1,11,3838
智能ai助手判断姜萍事件,1,11,3839
江西相亲比电视剧还精彩！老表上台反驳觉醒姐：句句扎心,1,11,3840
可惜你不玩1999，不知道闪光灯的实力,1,11,3841
这是我见过最无耻的假发商家！,1,11,3842
倒反天罡？拓维出“正版杂交手游”了，却把我恶心坏了！,1,11,3843
来感受一下韦教主上习题课时的气压,1,11,3844
所以葁苹事件真正的结局是什么?为什么突然查无此人了!-,1,11,3845
陈妍希婚变风波后首露面，摘掉婚戒眼神疲惫，新戏饰演离异女主,1,11,3846
最新情况！姜萍决赛视频曝光！！我们欠她一个道歉！！,19,1,3847
嫦娥六号取得月壤，中国国际影响力有多大？美国为啥登不了月了？,2,1,3848
至真至纯韦东奕，数学扫地僧韦神,15,3,3849
《同济大学为什么是神》,1,3,3850
12岁“小孩哥”参加高考：我报少年班，主要是考虑不用再经历高中三年了,1,3,3851
唯一一个让杨振宁都惊艳的天才！数学皇帝丘成桐，破解5个世界顶级猜想难题,1,3,3852
江西觉醒姐究竟是不是体制内的？这样说会不会断送自己的职业？,1,3,3853
看看三十年前的大学生毕业后找什么样的工作，中山大学95级世界经济研究生同学錄，记录了这一级74名研究生同学的就业情况，原来大学生毕业一直都是倾向进体制内,2,3,3854
张雪峰谈姜萍,1,3,3855
笑喷！网友围绕姜萍展开“爽文创作大赛”，第13名刘奔搞笑回应,17,1,3856
Qwen2只要开源就好了，程序员们要考虑的事情就很多了,1,29,3857
江南十校联考，画图出答案，最多30s,3,1,3858
因玩游戏声音太大，四川一职院学生寝室内捅伤室友，警方：未造成死亡,3,1,3859
24新高考二卷数学，这题有点超纲，怎么办？,1,1,3860
其实我也舍不得#高考结束总要来一趟茶卡盐湖吧,2,1,3861
篮球巨星科比陨落，直升机诡异路线说明什么，探寻坠机背后的真相,1,1,3862
网络事件改编：16岁天才儿童读博后被四次折断翅膀,19,1,3863
姜评被曝成绩后，全网就禁发了？难不成因为我们破坏了资本的造神？,1,1,3864
范丽琴退化史,1,1,3865
“高智商”的人有多牛？？,1,1,3866
天才or造神？  姜萍事件聊天记录曝光！！！反转？？？,1,1,3867
大型纪录片《2024高考分数线平均上涨30分》四川分数线最离谱，理科线比文科线高,1,1,3868
终于体验到了可灵AI，可爱且难绷,1,3,3869
百度百科已删除姜萍词条,1,1,3870
只听秦百胜高声朗道——历经五十四次劫，劫云仍旧漫遮天胸中魂光压众生，拳里剑气纵北原时来时去四百载， 无死何能生新颜？弃此残躯换清风， 卷席苍穹复光年,1,1,3871
【何赛飞】张佩萍cut  10-13集（侦探xiaoshuo）,1,1,3872
上海，一女子挑衅骚扰站岗哨兵微博原视频,1,1,3873
那些质疑姜萍作弊的打脸了吧,1,1,3874
越南女孩不舍中国小伙回国，分别时直接哭红眼眶，小伙举动太暖心,1,1,3875
重庆。女孩用手机拍地铁车厢号，一阿姨认为女孩在偷拍他儿子，于是用手中的水壶将女孩的头打破,1,1,3876
姜萍事件翻转了嘛,3,3,3877
王树国：读大学专业重要还是学校重要,20,1,3878
美国总统候选人特朗普，入驻TikTok暴涨百万粉丝，这招有多高明？,1,1,3879
生物老师一个人在家,1,1,3880
毕业3年，辛苦工作攒了17万，朋友开口要我借1万块给他，咋弄？,1,1,3881
捂嘴尬吹？质感强推？不好看！不难看！但也不想看《颜心记》,1,1,3882
LaTeX 真的比 Word 强吗？,1,1,3883
【科学哲学】《科学哲学》第七章：科学及科学批评者,2,1,3884
慈禧黑化演技大赏,1,1,3885
合肥一模圆锥曲线，对称出答案,1,1,3886
我们应该怎么看待”中专少女“数学竞赛得奖？,3,5,3887
粉红女郎 大结局 小萍和王浩大结局，所有人大结局,1,7,3888
欧拉一个定律碾压数学界70年！高斯一出手，竟就给出8个解,2,7,3889
一个能让闺蜜直呼卧槽的小姐姐，到底唱歌有多牛，带你了解一下！,1,7,3890
关于姜萍网友超级难绷合集,1,7,3891
人人都可是“姜萍”,1,7,3892
全国政协委员蒙曼:建议取消公务员35岁门槛,1,7,3893
再次挑战 2024 年阿里巴巴全球数学竞赛，这次能进决赛吗？,1,7,3894
姜萍有知有识 魑魅魍魉 通通闪开,1,7,3895
迎来唯一的小公主，全家男人宠溺直盯：姑娘以后可以“横着走”,2,7,3896
紫喜欢什么动物（小说）,1,7,3897
厉害了！高考后学霸组团练车，2个浙大1个国科大1个清华，教练：我说了什么他们一下子就能理解进去,1,7,3898
百度副总裁做短视频翻车：好一场酣畅淋漓的赤石！,2,7,3899
姜萍事件逆天主持人：我有一个中学同学百米9秒！！！,1,7,3900
同一幅画，【快手可灵】对比【Luma Dream Machine】，结果令人意外,1,7,3901
想成为院士？想把导师培养成院士？你得知道这些事!,1,7,3902
自律执行力无敌之道,2,7,3903
【姜萍vs丁真】这个世界上的天才与形象大使,1,7,3904
身弱之人从底层杀出来的心法：1、践踏自卑，2、唯我独尊,10,115,3905
女排头牌继续留样,1,115,3906
大型纪录片《关键的一生》,1,115,3907
当你是院士的弟子时,1,115,3908
德式政治考试,1,115,3909
花少北请水军洗白,1,115,3910
全国人大代表余淼杰：重新界定失业指标，剔除慢就业、缓就业,1,115,3911
女司机驾驶公交车时接家中噩耗，情绪失控哭泣，乘客暖心安慰,1,115,3912
本题如何证明？,1,115,3913
专家进京,1,115,3914
【活佛济公S01re】EP12严屹宽客串他是真帅呀。新故事开始了,1,115,3915
"大表哥背叛国宝,给国宝戴绿帽,国宝生气真实大表哥",20,3,3916
阿里 腾讯 百度，最惨的当属百度！死而不僵！,1,3,3917
挑战爆改成彭于晏，看看游不动的小明到底有多美,1,3,3918
如果我发明出一种药物，凡是生理残疾者服用都会恢复正常，比如缺胳膊少腿能长出来，能不能保研、得诺贝尔奖？,1,3,3919
《牧马人》朱时茂老师 丛珊姐姐送来新年祝福，并祝福朋友们爱情甜蜜彼此羡慕,1,3,3920
《关于和老板有福同享这件事》,1,3,3921
本人职高，考了603可以被本科录取吗？,1,3,3922
淮安涟水答辩学校，脸给你丢光,1,3,3923
落魄宗门出绝世天骄！咋还有一群散修啊！ #姜萍回应拿下数学全球竞赛12强 #,1,3,3924
10月18日#伊朗，伊朗外长呼吁伊斯兰国家“立即全面抵制以色列”，#驱逐以方大使并实施石油禁运。#石油,2,3,3925
小强媳妇店里盘点对账有误差 强哥说这么大的店有误差多正常,2,3,3926
什么工作能一个月赚5w,3,3,3927
我们帮你修铁路，你还要人要钱还要技术？越南真把中国当许愿池了,20,11,3928
【漫士科普】火柴人vs几何都讲了什么？带你看懂！,1,11,3929
生旦净丑的这个设计你们喜欢吗#品牌设计 #logo设计 #平面设计,1,11,3930
三分钟学会论文效率王者LaTex！傻瓜操作 学不会我帮你写论文！,1,11,3931
【24075期大乐透预测】7.1开奖，祝大家今晚中大奖,1,11,3932
我爸又买游戏机了？科技产品大开箱！看看618又能玩点什么好东西,1,11,3933
国内外数学教材有啥区别？姜萍自学为啥用英文教材？#姜萍#教材#数学,1,11,3934
8u🧐质疑姜萍成绩?,1,11,3935
到底是谁在信【马林思维】啊？,1,11,3936
xxn：爸妈不让我留学怎么办,1,11,3937
最新爆料！姜萍是被当枪使了！她老师拿她账号用，这下站风口浪尖了,1,11,3938
在家做饭，和认识十二年的姐妹们在上海欢度周末｜上海电影节初体验｜VLOG,1,11,3939
变身失败,1,11,3940
00后应届进了烟草，捡漏过了网申，没想到从笔试到面试连续通关，就这么捡了个烟草的工作……,1,11,3941
什么是压迫式自慰,1,11,3942
24届苏州中考成绩 水到渠成,1,11,3943
一生都是关键期的中国人，为什么活得这么累？【金惟纯x姜Dora】,1,11,3944
朱婷开腔 |  被对手针对，我很荣幸,1,11,3945
敢自称“世界记忆之爷”，你好大的胆子,13,110,3946
五一假期有多堵？敦煌沙漠堵骆驼，雁荡山游客堵到挂半山腰,1,110,3947
【数学试卷】2024年新课标I卷选择填空,1,110,3948
姜萍中考621为何却上中专？邻居曝原因,1,110,3949
五百万人观看姜萍决赛，啥也看不见,1,110,3950
大型纪录片《年入百万不是梦》上映,1,110,3951
补档：岁月史书启动！！！离大谱！！！,1,110,3952
花鬘撒娇1.0 甘宁哥哥莫走,1,110,3953
17岁女生姜萍闯入全球数学竞赛决赛，不必过度强调其“中专生”身份｜红星talk·有话说,1,110,3954
赵立坚：美国是强迫劳动的反面教材,1,110,3955
【部落冲突】打鱼高手,1,110,3956
【奇丝妙想＋MBTI分析（奇怪篇）】关于我吃瓜捡到了阴间BECP这件事（下）,1,110,3957
姜萍参加的数学竞赛有多难,1,110,3958
专科生大学三年.....过于真实了！希望你越早知道越好，真的能改变你的未来发展轨迹！,1,110,3959
南京电驴骑行日照，回程第一次路过沭阳，买点钱集特色老鹅,18,2,3960
钟南山出席毕业典礼凡尔赛发言：我大学时身体不算很好，也就破了全国纪录,1,2,3961
猪楠夸赞韦神现役最强，谈未来规划,1,2,3962
修桥获刑案再审，一定会判无罪么？,1,2,3963
好心态决定女人的命运,1,2,3964
【大结局！】上海Manner咖啡店冲突事件背后真正的罪人是老板！,1,2,3965
金灿荣：海参崴百年后成中国东北“出海口”？实际意义遭大家误解,1,2,3966
无惨的报应来了，这是之前被变成鬼的路人的血鬼术，打穿无惨的大脑,17,4,3967
姜萍父亲露面：是朴实的农民工，村委和邻居纷纷贺喜,3,4,3968
马嘉祺晒数学95分,1,4,3969
价值一千块一节的拳击课，在家也可以打拳击，超详细的一节拳击训练计划,1,4,3970
【知识竞赛】“天才少女”姜萍VS“超级计算机”范小勤,1,4,3971
当你在考试前听到这首音乐 be like:,1,4,3972
杨颖退场 一个明星创投的过往！！！横,1,4,3973
毁三观的英文歌，火的不行，你仔细看过歌词吗？,1,4,3974
直播回放：关于周鸿祎和大蓝的家宴,3,4,3975
杨天真带家人旅行委屈爆哭街头，转念安慰自己不要陷入执着,20,67,3976
复读吧，栽在数学手上了。,1,67,3977
亲到洋嘴了，谁懂？,1,67,3978
灵儿线下真好看啊,1,67,3979
阿胡！可不可爱,1,67,3980
大话西游2：天梯夏季赛，决赛，盖子VS七煞，第一场。,1,67,3981
【终极解惑】人类到底有没有吃狗肉的权利？,1,67,3982
官方下场锤死姜萍！涟水当地人透露真相！姜萍事件即将迎来大结局！,1,67,3983
北大数学天才“韦神”到底有多强？看北大学生怎么说 #北大数学天才韦东奕 #北京大学,1,67,3984
遂川二中高考英语听力卡顿，将近十道题听不清,1,67,3985
“坠棒的”体验卡结束,1,67,3986
【陶慧敏丨妙善】心有所求多显迹，香烟袅袅传千秋。,1,67,3987
【虎扑评分】《歌手2024》第八期竞演赛后评分,1,67,3988
姜萍采访读稿子？疑似有提词器，边看稿边发言，说话顿挫+混乱！,1,67,3989
第9期加更：吉克隽逸姚晓棠默契合作勇夺金曲《天赐的声音5》,1,67,3990
不可否认！从7月1日才准备考公的人都是人才啊！25国考详细备考计划来了~都给我一次上岸！,1,67,3991
林延秋：“四六级就是我们学校出的！”,1,67,3992
看完阿里数学竞赛真题和答案 你还觉得她是作弊的吗？,1,67,3993
【东风组合】《篇章》混剪4,1,67,3994
小妾一身红裙，嫌弃前妻的素袍寒碜，不料自己输得一败涂地,1,67,3995
网爆自杀、地铁色魔、导师性侵？看了奇幻悬疑剧《时光代理人》有话想说...｜Puckio影视系列,1,67,3996
不锈钢材质，1.0的毫米孔穿孔，70毫米深1.0的孔径打穿，通孔如何保证垂直度呢？,18,8,3997
为什么我希望BLG输,1,8,3998
一个伟大的物理学家正受到冷遇,3,8,3999
太幽默了！表面上厦门取消教师编后无人报考！现实却是参聘制教师大家也挤破头……,1,8,4000
华为智感扫码，这就是华为的技术，遥遥领先！,1,8,4001
"把""悔""看成""梅"" 学生写下跑题""满分作文""，老师含泪给了5分",2,8,4002
⚡全 世 界 都 在 用 鸡 爪 流⚡,1,8,4003
一身流浪装却拒绝无数百万大奖，俄罗斯天才数学家佩雷尔曼,2,8,4004
还记得罗永浩砸西门子冰箱事件马？解析短视频直播内卷没流量困局如何突破,1,8,4005
1月28日发布 河南周口 父亲因意外瘫痪8年 #12岁儿子边干活边照顾瘫痪父亲 父亲：儿子从5岁开始就照顾我，感觉很亏欠儿子。,1,8,4006
17岁中专生姜萍决赛在即，数学老师的这番话很暖：弟子不必不如师，考不好请大家别苛责,2,8,4007
今天我们来聊：吴梦梦,1,8,4008
蔡天凤案出现重大反转！警方想要定罪，还缺少关键证据,1,8,4009
逆袭l双非考研上岸清华大学！,2,8,4010
解读《大乔小乔》，小说很精彩！,1,8,4011
《吃吃吃我叫你们吃》,1,8,4012
我拥有世上唯一的混沌圣体合集999,2,8,4013
顶级985的文科就业都崩了，女生尤其惨，法学重灾区,1,8,4014
庞众望晒女友最新合照：恩爱到令人羡慕，两人一起享受世界,10,3,4015
[开箱] 2024mst导数专题 听说这是最近最火的教辅,2,3,4016
李玟大姐回应一切属实！,6,3,4017
穷可以让一个男人自卑到什么程度？,1,3,4018
大型纪录片《数学天才》,18,4,4019
妈妈来清华大学看儿子，校园太大了，儿子骑车带妈妈逛校园。此刻妈妈坐的是最豪华的交通工具，也是最幸福的时刻! #大学校园 #清华大学,3,4,4020
CUBAL半决赛 北京体育大学遗憾不敌清华大学,2,4,4021
